,ts_code,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
2428,300955.SZ,300955,嘉亨家化,福建,日用化工,嘉亨家化股份有限公司,"Jahen Household Products Co.,Ltd.",jhjh,创业板,SZSE,CNY,L,20210324,,N
2429,300956.SZ,300956,英力股份,安徽,IT设备,安徽英力电子科技股份有限公司,Anhui Shiny Electronic Technology Company Limited,ylgf,创业板,SZSE,CNY,L,20210326,,N
2430,300957.SZ,300957,贝泰妮,云南,日用化工,云南贝泰妮生物科技集团股份有限公司,Yunnan Botanee Bio-Technology Group Co. Ltd,btn,创业板,SZSE,CNY,L,20210325,,S
2431,300958.SZ,300958,建工修复,北京,环境保护,北京建工环境修复股份有限公司,"Bceg Environmental Remediation Co., Ltd.",jgxf,创业板,SZSE,CNY,L,20210329,,N
2432,300959.SZ,300959,线上线下,江苏,电信运营,无锡线上线下通讯信息技术股份有限公司,"Wuxi Online Offline Communication Information Technology Co., Ltd.",xsxx,创业板,SZSE,CNY,L,20210322,,N
2433,300960.SZ,300960,通业科技,深圳,运输设备,深圳通业科技股份有限公司,"Shenzhen Tongye Technology Co.,Ltd.",tykj,创业板,SZSE,CNY,L,20210329,,N
2434,300961.SZ,300961,深水海纳,深圳,环境保护,深水海纳水务集团股份有限公司,"Hynar Water Group Co., Ltd.",sshn,创业板,SZSE,CNY,L,20210330,,N
2435,300962.SZ,300962,中金辐照,深圳,医疗保健,中金辐照股份有限公司,Zhongjin Irradiation Incorporated Company,zjfz,创业板,SZSE,CNY,L,20210409,,N
2436,300963.SZ,300963,中洲特材,上海,小金属,上海中洲特种合金材料股份有限公司,"Shanghai Zhongzhou Special Alloy Materials Co.,Ltd.",zztc,创业板,SZSE,CNY,L,20210409,,N
2437,300964.SZ,300964,本川智能,江苏,元器件,江苏本川智能电路科技股份有限公司,"Jiangsu Allfavor Intelligent Circuits Technology Co., Ltd.",bczn,创业板,SZSE,CNY,L,20210805,,N
2438,300965.SZ,300965,恒宇信通,北京,航空,恒宇信通航空装备(北京)股份有限公司,"Beijing Hengyu Datacom Aviation Equipment Co., Ltd",hyxt,创业板,SZSE,CNY,L,20210402,,N
2439,300966.SZ,300966,共同药业,湖北,化学制药,湖北共同药业股份有限公司,"Hubei Goto Biopharm Co.,Ltd.",gtyy,创业板,SZSE,CNY,L,20210409,,N
2440,300967.SZ,300967,晓鸣股份,宁夏,农业综合,宁夏晓鸣农牧股份有限公司,"Ningxia Xiaoming Agriculture & Animal Husbandry Co., Ltd",xmgf,创业板,SZSE,CNY,L,20210413,,N
2441,300968.SZ,300968,格林精密,广东,元器件,广东格林精密部件股份有限公司,"Guangdong Green Precision Components Co., Ltd",gljm,创业板,SZSE,CNY,L,20210415,,N
2442,300969.SZ,300969,恒帅股份,浙江,汽车配件,宁波恒帅股份有限公司,"Ningbo Hengshuai Co.,Ltd.",hsgf,创业板,SZSE,CNY,L,20210412,,S
2443,300970.SZ,300970,华绿生物,江苏,种植业,江苏华绿生物科技股份有限公司,"Jiangsu Chinagreen Biological Technology Co.,Ltd.",hlsw,创业板,SZSE,CNY,L,20210412,,N
2444,300971.SZ,300971,博亚精工,湖北,机械基件,襄阳博亚精工装备股份有限公司,"Xiangyang Boya Precision Industrial Equipments Co., Ltd.",byjg,创业板,SZSE,CNY,L,20210415,,N
2445,300972.SZ,300972,万辰生物,福建,种植业,福建万辰生物科技股份有限公司,"Fujian Wanchen Biotechnology Co.,Ltd",wcsw,创业板,SZSE,CNY,L,20210419,,N
2446,300973.SZ,300973,立高食品,广东,食品,立高食品股份有限公司,"Ligao Foods Co.,Ltd.",lgsp,创业板,SZSE,CNY,L,20210415,,S
2447,300975.SZ,300975,商络电子,江苏,元器件,南京商络电子股份有限公司,Nanjing Sunlord Electronics Corporation Ltd.,sldz,创业板,SZSE,CNY,L,20210421,,N
2448,300976.SZ,300976,达瑞电子,广东,元器件,东莞市达瑞电子股份有限公司,"Dongguan Tarry Electronics Co.,Ltd.",drdz,创业板,SZSE,CNY,L,20210419,,N
2449,300977.SZ,300977,深圳瑞捷,深圳,建筑工程,深圳瑞捷工程咨询股份有限公司,"Shenzhen Ridge Engineering Consulting Co., Ltd.",szrj,创业板,SZSE,CNY,L,20210420,,N
2450,300978.SZ,300978,东箭科技,广东,汽车配件,广东东箭汽车科技股份有限公司,"Winbo-Dongjian Automotive Technology Co., Ltd.",djkj,创业板,SZSE,CNY,L,20210426,,S
2451,300979.SZ,300979,华利集团,广东,服饰,中山华利实业集团股份有限公司,Huali Industrial Group Company Limited,hljt,创业板,SZSE,CNY,L,20210426,,S
2452,300980.SZ,300980,祥源新材,湖北,塑料,湖北祥源新材科技股份有限公司,Hubei Xiangyuan New Material Technology Inc.,xyxc,创业板,SZSE,CNY,L,20210421,,N
2453,300981.SZ,300981,中红医疗,河北,医疗保健,中红普林医疗用品股份有限公司,"Zhonghong Pulin Medical Products Co., Ltd.",zhyl,创业板,SZSE,CNY,L,20210427,,S
2454,300982.SZ,300982,苏文电能,江苏,建筑工程,苏文电能科技股份有限公司,"Suwen Electric Energy Technology Co.,Ltd.",swdn,创业板,SZSE,CNY,L,20210427,,S
2455,300983.SZ,300983,尤安设计,上海,建筑工程,上海尤安建筑设计股份有限公司,"Shanghai Urban Architecture Design Co.,Ltd.",yasj,创业板,SZSE,CNY,L,20210420,,N
2456,300984.SZ,300984,金沃股份,浙江,机械基件,浙江金沃精工股份有限公司,"Zhejiang Jw Precision Machinery Co.,Ltd.",jwgf,创业板,SZSE,CNY,L,20210618,,N
2457,300985.SZ,300985,致远新能,吉林,汽车配件,长春致远新能源装备股份有限公司,"Changchun Zhiyuan New Energy Equipment Co.,Ltd.",zyxn,创业板,SZSE,CNY,L,20210429,,N
2458,300986.SZ,300986,志特新材,江西,铝,江西志特新材料股份有限公司,Jiangxi Geto New Materials Corporation Limited,ztxc,创业板,SZSE,CNY,L,20210430,,S
2459,300987.SZ,300987,川网传媒,四川,互联网,四川新闻网传媒(集团)股份有限公司,"Sichuan Newsnet Media (Group) Co.,Ltd",cwcm,创业板,SZSE,CNY,L,20210511,,N
2460,300988.SZ,300988,津荣天宇,天津,机械基件,天津津荣天宇精密机械股份有限公司,Tianjin Jinrong Tianyu Precision Machinery Inc.,jrty,创业板,SZSE,CNY,L,20210512,,N
2461,300989.SZ,300989,蕾奥规划,深圳,建筑工程,深圳市蕾奥规划设计咨询股份有限公司,"Lay-Out Planning Consultants Co., Ltd.",lagh,创业板,SZSE,CNY,L,20210507,,N
2462,300990.SZ,300990,同飞股份,河北,专用机械,三河同飞制冷股份有限公司,"Sanhe Tongfei Refrigeration Co.,Ltd.",tfgf,创业板,SZSE,CNY,L,20210512,,S
2463,300991.SZ,300991,创益通,深圳,元器件,深圳市创益通技术股份有限公司,"Shenzhen Chuangyitong Technology Co.,Ltd.",cyt,创业板,SZSE,CNY,L,20210520,,N
2464,300992.SZ,300992,泰福泵业,浙江,机械基件,浙江泰福泵业股份有限公司,"Zhejiang Taifu Pump Co., Ltd",tfby,创业板,SZSE,CNY,L,20210525,,N
2465,300993.SZ,300993,玉马遮阳,山东,家居用品,山东玉马遮阳科技股份有限公司,"Shandong Yuma Sun-Shading Technology Corp., Ltd.",ymzy,创业板,SZSE,CNY,L,20210524,,N
2466,300994.SZ,300994,久祺股份,浙江,文教休闲,久祺股份有限公司,Joy Kie Corporation Limited,jqgf,创业板,SZSE,CNY,L,20210812,,N
2467,300995.SZ,300995,奇德新材,广东,塑料,广东奇德新材料股份有限公司,"Guangdong Kitech New Material Holding Co.,Ltd.",qdxc,创业板,SZSE,CNY,L,20210526,,N
2468,300996.SZ,300996,普联软件,山东,软件服务,普联软件股份有限公司,Pansoft Company Limited,plrj,创业板,SZSE,CNY,L,20210603,,S
2469,300997.SZ,300997,欢乐家,广东,软饮料,欢乐家食品集团股份有限公司,"Huanlejia Food Group Co.,Ltd",hlj,创业板,SZSE,CNY,L,20210602,,S
2470,300998.SZ,300998,宁波方正,浙江,专用机械,宁波方正汽车模具股份有限公司,"Ningbo Fangzheng Automobile Mould Co., Ltd.",nbfz,创业板,SZSE,CNY,L,20210602,,N
2471,300999.SZ,300999,金龙鱼,上海,食品,益海嘉里金龙鱼粮油食品股份有限公司,"Yihai Kerry Arawana Holdings Co.,Ltd",jly,创业板,SZSE,CNY,L,20201015,,S
2472,301000.SZ,301000,肇民科技,上海,汽车配件,上海肇民新材料科技股份有限公司,"Shanghai Hajime Advanced Material Technology Co.,Ltd.",zmkj,创业板,SZSE,CNY,L,20210528,,N
2473,301001.SZ,301001,凯淳股份,上海,互联网,上海凯淳实业股份有限公司,"Shanghai Kaytune Industrial Co., Ltd.",kcgf,创业板,SZSE,CNY,L,20210528,,N
2474,301002.SZ,301002,崧盛股份,深圳,电气设备,深圳市崧盛电子股份有限公司,"Shenzhen Sosen Electronics Co.,Ltd.",ssgf,创业板,SZSE,CNY,L,20210607,,N
2475,301003.SZ,301003,江苏博云,江苏,塑料,江苏博云塑业股份有限公司,"Jiangsu Boiln Plastics Co., Ltd.",jsby,创业板,SZSE,CNY,L,20210601,,N
2476,301004.SZ,301004,嘉益股份,浙江,家居用品,浙江嘉益保温科技股份有限公司,"Zhejiang Cayi Vacuum Container Co., Ltd.",jygf,创业板,SZSE,CNY,L,20210625,,N
2477,301005.SZ,301005,超捷股份,上海,汽车配件,超捷紧固系统(上海)股份有限公司,"Essence Fastening Systems (Shanghai) Co.,Ltd.",cjgf,创业板,SZSE,CNY,L,20210601,,N
2478,301006.SZ,301006,迈拓股份,江苏,电器仪表,迈拓仪表股份有限公司,"Meter Instruments Co., Ltd.",mtgf,创业板,SZSE,CNY,L,20210607,,N
2479,301007.SZ,301007,德迈仕,辽宁,汽车配件,大连德迈仕精密科技股份有限公司,"Dalian Demaishi Precision Technology Co.,Ltd.",dms,创业板,SZSE,CNY,L,20210616,,N
2480,301008.SZ,301008,宏昌科技,浙江,家用电器,浙江宏昌电器科技股份有限公司,"Zhejiang Hongchang Electrical Technology Co., Ltd.",hckj,创业板,SZSE,CNY,L,20210611,,N
2481,301009.SZ,301009,可靠股份,浙江,造纸,杭州可靠护理用品股份有限公司,"Hangzhou Coco Healthcare Products Co., Ltd.",kkgf,创业板,SZSE,CNY,L,20210617,,N
2482,301010.SZ,301010,晶雪节能,江苏,其他建材,江苏晶雪节能科技股份有限公司,"Jiangsu Jingxue Insulation Technology Co.,Ltd.",jxjn,创业板,SZSE,CNY,L,20210618,,N
2483,301011.SZ,301011,华立科技,广东,专用机械,广州华立科技股份有限公司,Guangzhou Wahlap Technology Corporation Limited,hlkj,创业板,SZSE,CNY,L,20210617,,N
2484,301012.SZ,301012,扬电科技,江苏,电气设备,江苏扬电科技股份有限公司,Jiangsu Yangdian Science&Technology Co. Ltd.,ydkj,创业板,SZSE,CNY,L,20210622,,N
2485,301013.SZ,301013,利和兴,深圳,专用机械,深圳市利和兴股份有限公司,"Shenzhen Lihexing Co., Ltd.",lhx,创业板,SZSE,CNY,L,20210629,,N
2486,301015.SZ,301015,百洋医药,山东,医药商业,青岛百洋医药股份有限公司,Qingdao Baheal Medical Inc.,byyy,创业板,SZSE,CNY,L,20210630,,S
2487,301016.SZ,301016,雷尔伟,江苏,运输设备,南京雷尔伟新技术股份有限公司,"Nanjing Railway New Technology Co.,Ltd.",lew,创业板,SZSE,CNY,L,20210630,,N
2488,301017.SZ,301017,漱玉平民,山东,医药商业,漱玉平民大药房连锁股份有限公司,"Shu Yu Civilian Pharmacy Corp.,Ltd.",sypm,创业板,SZSE,CNY,L,20210705,,S
2489,301018.SZ,301018,申菱环境,广东,专用机械,广东申菱环境系统股份有限公司,"Guangdong Shenling Environmental Systems Co., Ltd.",slhj,创业板,SZSE,CNY,L,20210707,,S
2490,301019.SZ,301019,宁波色母,浙江,塑料,宁波色母粒股份有限公司,"Ningbo Color Master Batch Co., Ltd.",nbsm,创业板,SZSE,CNY,L,20210628,,N
2491,301020.SZ,301020,密封科技,山东,机械基件,烟台石川密封科技股份有限公司,"Yantai Ishikawa Sealing Technology Co.,Ltd.",mfkj,创业板,SZSE,CNY,L,20210706,,N
2492,301021.SZ,301021,英诺激光,深圳,专用机械,英诺激光科技股份有限公司,"Inno Laser Technology Co., Ltd.",ynjg,创业板,SZSE,CNY,L,20210706,,N
2493,301022.SZ,301022,海泰科,山东,专用机械,青岛海泰科模塑科技股份有限公司,"Qingdao Hi-Tech Moulds&Plastics Technology Co., Ltd.",htk,创业板,SZSE,CNY,L,20210702,,N
2494,301023.SZ,301023,江南奕帆,江苏,电气设备,无锡江南奕帆电力传动科技股份有限公司,"Jiangnan Yifan Motor Co.,Ltd",jnyf,创业板,SZSE,CNY,L,20210707,,N
2495,301024.SZ,301024,霍普股份,上海,建筑工程,上海霍普建筑设计事务所股份有限公司,"Shanghai Hyp-Arch Architectural Design Consultant Co.,Ltd.",hpgf,创业板,SZSE,CNY,L,20210728,,N
2496,301025.SZ,301025,读客文化,上海,出版业,读客文化股份有限公司,Dook Media Group Limited.,dkwh,创业板,SZSE,CNY,L,20210719,,N
2497,301026.SZ,301026,浩通科技,江苏,小金属,徐州浩通新材料科技股份有限公司,Hootech Inc.,htkj,创业板,SZSE,CNY,L,20210716,,N
2498,301027.SZ,301027,华蓝集团,广西,建筑工程,华蓝集团股份公司,"Hualan Group Co., Ltd.",hljt,创业板,SZSE,CNY,L,20210715,,N
2499,301028.SZ,301028,东亚机械,福建,专用机械,厦门东亚机械工业股份有限公司,"Xiamen East Asia Machinery Industrial Co., Ltd.",dyjx,创业板,SZSE,CNY,L,20210720,,N
2500,301029.SZ,301029,怡合达,广东,专用机械,东莞怡合达自动化股份有限公司,"Dongguan Yiheda Automation Co., Ltd.",yhd,创业板,SZSE,CNY,L,20210723,,S
2501,301030.SZ,301030,仕净科技,江苏,环境保护,苏州仕净科技股份有限公司,"Suzhou Shijing Environmental Technology Co.,Ltd",sjkj,创业板,SZSE,CNY,L,20210722,,S
2502,301031.SZ,301031,中熔电气,陕西,电气设备,西安中熔电气股份有限公司,"Xi'an Sinofuse Electric Co., Ltd.",zrdq,创业板,SZSE,CNY,L,20210715,,S
2503,301032.SZ,301032,新柴股份,浙江,工程机械,浙江新柴股份有限公司,"Zhejiang Xinchai Co.,Ltd",xcgf,创业板,SZSE,CNY,L,20210722,,N
2504,301033.SZ,301033,迈普医学,广东,医疗保健,广州迈普再生医学科技股份有限公司,"Medprin Regenerative Medical Technologies Co., Ltd.",mpyx,创业板,SZSE,CNY,L,20210726,,N
2505,301035.SZ,301035,润丰股份,山东,农药化肥,山东潍坊润丰化工股份有限公司,"Shandong Weifang Rainbow Chemical Co.,Ltd",rfgf,创业板,SZSE,CNY,L,20210728,,S
2506,301036.SZ,301036,双乐股份,江苏,染料涂料,双乐颜料股份有限公司,"Sunlour Pigment Co.,Ltd.",slgf,创业板,SZSE,CNY,L,20210729,,N
2507,301037.SZ,301037,保立佳,上海,染料涂料,上海保立佳化工股份有限公司,"Shanghai Baolijia Chemical Co., Ltd.",blj,创业板,SZSE,CNY,L,20210730,,N
2508,301038.SZ,301038,深水规院,深圳,建筑工程,深圳市水务规划设计院股份有限公司,"Shenzhen Water Planning & Design Institute Co.,Ltd.",ssgy,创业板,SZSE,CNY,L,20210804,,N
2509,301039.SZ,301039,中集车辆,深圳,汽车整车,中集车辆(集团)股份有限公司,"Cimc Vehicles (Group) Co., Ltd.",zjcl,创业板,SZSE,CNY,L,20210708,,S
2510,301040.SZ,301040,中环海陆,江苏,机械基件,张家港中环海陆高端装备股份有限公司,"Zhangjiagang Zhonghuan Hailu High-End Equipment Co., Ltd.",zhhl,创业板,SZSE,CNY,L,20210803,,N
2511,301041.SZ,301041,金百泽,深圳,元器件,深圳市金百泽电子科技股份有限公司,"Shenzhen King Brother Electronics Technology Co.,Ltd.",jbz,创业板,SZSE,CNY,L,20210811,,N
2512,301042.SZ,301042,安联锐视,广东,IT设备,珠海安联锐视科技股份有限公司,"Zhuhai Raysharp Technology Co.,Ltd.",alrs,创业板,SZSE,CNY,L,20210805,,N
2513,301043.SZ,301043,绿岛风,广东,机械基件,广东绿岛风空气系统股份有限公司,"Guangdong Nedfon Air System Co., Ltd.",ldf,创业板,SZSE,CNY,L,20210811,,N
2514,301045.SZ,301045,天禄科技,江苏,元器件,苏州天禄光科技股份有限公司,"Talant Optronics(Suzhou)Co., Ltd.",tlkj,创业板,SZSE,CNY,L,20210813,,N
2515,301046.SZ,301046,能辉科技,上海,新型电力,上海能辉科技股份有限公司,"Shanghai Nenghui Technology Co.,Ltd.",nhkj,创业板,SZSE,CNY,L,20210817,,S
2516,301047.SZ,301047,义翘神州,北京,生物制药,北京义翘神州科技股份有限公司,"Sino Biological,Inc.",yqsz,创业板,SZSE,CNY,L,20210816,,S
2517,301048.SZ,301048,金鹰重工,湖北,运输设备,金鹰重型工程机械股份有限公司,"Gemac Engineering Machinery Co., Ltd.",jyzg,创业板,SZSE,CNY,L,20210818,,N
2518,301049.SZ,301049,超越科技,安徽,环境保护,安徽超越环保科技股份有限公司,"Anhui Chaoyue Environmental Protection Technology Co.,Ltd",cykj,创业板,SZSE,CNY,L,20210824,,N
2519,301050.SZ,301050,雷电微力,四川,航空,成都雷电微力科技股份有限公司,"Chengdu Rml Technology Co., Ltd",ldwl,创业板,SZSE,CNY,L,20210824,,S
2520,301051.SZ,301051,信濠光电,深圳,元器件,深圳市信濠光电科技股份有限公司,"Shenzhen Xinhao Photoelectricity Technology Co., Ltd",xhgd,创业板,SZSE,CNY,L,20210827,,N
2521,301052.SZ,301052,果麦文化,浙江,出版业,果麦文化传媒股份有限公司,"Guomai Culture&Media Co., Ltd.",gmwh,创业板,SZSE,CNY,L,20210830,,N
2522,301053.SZ,301053,远信工业,浙江,专用机械,远信工业股份有限公司,"Yoantion Industrial Inc.,Ltd.",yxgy,创业板,SZSE,CNY,L,20210901,,N
2523,301055.SZ,301055,张小泉,浙江,家居用品,张小泉股份有限公司,Zhang Xiaoquan Inc.,zxq,创业板,SZSE,CNY,L,20210906,,N
2524,301056.SZ,301056,森赫股份,浙江,运输设备,森赫电梯股份有限公司,"Sicher Elevator Co., Ltd.",shgf,创业板,SZSE,CNY,L,20210907,,N
2525,301057.SZ,301057,汇隆新材,浙江,化纤,浙江汇隆新材料股份有限公司,"Zhejiang Huilong New Materials Co.,Ltd.",hlxc,创业板,SZSE,CNY,L,20210909,,N
2526,301058.SZ,301058,中粮科工,江苏,建筑工程,中粮科工股份有限公司,"Cofco Technology & Industry Co., Ltd.",zlkg,创业板,SZSE,CNY,L,20210909,,S
2527,301059.SZ,301059,金三江,广东,化工原料,金三江(肇庆)硅材料股份有限公司,Jinsanjiang (Zhaoqing) Silicon Material Company Limited,jsj,创业板,SZSE,CNY,L,20210913,,N
2528,301060.SZ,301060,兰卫医学,上海,医疗保健,上海兰卫医学检验所股份有限公司,"Shanghai Labway Clinical Laboratory Co.,Ltd.",lwyx,创业板,SZSE,CNY,L,20210913,,S
2529,301061.SZ,301061,匠心家居,江苏,家居用品,常州匠心独具智能家居股份有限公司,Motomotion China Corporation,jxjj,创业板,SZSE,CNY,L,20210913,,N
2530,301062.SZ,301062,上海艾录,上海,广告包装,上海艾录包装股份有限公司,"Shanghai Ailu Package Co.,Ltd.",shal,创业板,SZSE,CNY,L,20210914,,N
2531,301063.SZ,301063,海锅股份,江苏,电气设备,张家港海锅新能源装备股份有限公司,"Zhangjiagang Haiguo New Energy Equipment Manufacturing Co., Ltd.",hggf,创业板,SZSE,CNY,L,20210924,,N
2532,301065.SZ,301065,本立科技,浙江,化工原料,浙江本立科技股份有限公司,"Zhejiang Benli Technology Co.,Ltd.",blkj,创业板,SZSE,CNY,L,20210914,,N
2533,301066.SZ,301066,万事利,浙江,纺织,杭州万事利丝绸文化股份有限公司,"Hangzhou Wensli Silk Culture Co.,Ltd",wsl,创业板,SZSE,CNY,L,20210922,,N
2534,301067.SZ,301067,显盈科技,深圳,元器件,深圳市显盈科技股份有限公司,"Fullink Technology Co.,Ltd",xykj,创业板,SZSE,CNY,L,20210922,,N
2535,301068.SZ,301068,大地海洋,浙江,环境保护,杭州大地海洋环保股份有限公司,"Hangzhou Dadi Haiyang Environmental Protection Co., Ltd.",ddhy,创业板,SZSE,CNY,L,20210928,,N
2536,301069.SZ,301069,凯盛新材,山东,化工原料,山东凯盛新材料股份有限公司,"Shandong Kaisheng New Materials Co.,Ltd",ksxc,创业板,SZSE,CNY,L,20210927,,S
2537,301070.SZ,301070,开勒股份,上海,机械基件,开勒环境科技(上海)股份有限公司,"Kale Environment Technology (Shanghai) Co., Ltd.",klgf,创业板,SZSE,CNY,L,20210923,,N
2538,301071.SZ,301071,力量钻石,河南,矿物制品,河南省力量钻石股份有限公司,"Henan Liliang Diamond Co., Ltd.",llzs,创业板,SZSE,CNY,L,20210924,,S
2539,301072.SZ,301072,中捷精工,江苏,汽车配件,江苏中捷精工科技股份有限公司,"Zhongjie (Jiangsu) Technology Co.,Ltd.",zjjg,创业板,SZSE,CNY,L,20210929,,N
2540,301073.SZ,301073,君亭酒店,浙江,酒店餐饮,君亭酒店集团股份有限公司,"SSAW Hotels & Resorts Group Co.,Ltd.",jtjd,创业板,SZSE,CNY,L,20210930,,S
2541,301075.SZ,301075,多瑞医药,西藏,化学制药,西藏多瑞医药股份有限公司,"Tibet Duo Rui Pharmaceutical Co., Ltd.",dryy,创业板,SZSE,CNY,L,20210929,,N
2542,301076.SZ,301076,新瀚新材,江苏,化工原料,江苏新瀚新材料股份有限公司,"Sino-High (China) Co.,Ltd",xhxc,创业板,SZSE,CNY,L,20211011,,N
2543,301077.SZ,301077,星华新材,浙江,化工原料,浙江星华新材料集团股份有限公司,"Zhejiang Chinastars New Materials Group Co., Ltd.",xhxc,创业板,SZSE,CNY,L,20210930,,N
2544,301078.SZ,301078,孩子王,江苏,其他商业,孩子王儿童用品股份有限公司,"Kidswant Children Products Co.,Ltd.",hzw,创业板,SZSE,CNY,L,20211014,,S
